source_file,outcome_description,term,estimate,std.error,statistic,p.value,nct_id,model_description,model_n,outcome
oth,age_sex_como_sequence_enrolled,age_std,-10.18950015695591,4.3926901774199045,-2.3196491774753,0.02058585355591276,NCT00926289,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,0.027445495436062745,6.636629237289435,0.004135457090453974,0.9967013208639751,NCT00926289,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),82.2434731726429,3.2842171184172657,25.042032912939014,3.5504432272743326e-79,NCT00970632,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-5.207005186412378,2.29966081925165,-2.2642492070229854,0.024188201678810625,NCT00970632,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,1.657922913139567,4.278493741738836,0.38750153984466634,0.6986274077129915,NCT00970632,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),79.29155285729009,6.521440152592206,12.158595494550772,8.48918608551583e-28,NCT01064687,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-2.6180586055273944,2.151565883736763,-1.2168154483749498,0.22465702220358016,NCT01064687,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,3.856913623385803,4.1175147705882456,0.936709116609869,0.34968227305659616,NCT01064687,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-0.013868334615788062,5.382357324611492,-0.0025766283766359014,0.9979459096705459,NCT01064687,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),119.55245178758295,5.2291887810265365,22.862523575619264,1.2705807286000443e-81,NCT01075282,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-4.518867189938188,2.1812509675386145,-2.0716860449292573,0.0387645905607003,NCT01075282,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,8.379879097166018,3.914198593355119,2.140892675040044,0.03272567632631106,NCT01075282,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-2.1299488769877506,4.807461172249464,-0.4430506665935534,0.6579048929648839,NCT01075282,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),54.09586708801167,10.49129256112098,5.156263327216909,9.669414158500048e-7,NCT01087762,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-3.5248055514574186,3.213823484042384,-1.0967638916571354,0.27486999579002186,NCT01087762,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-8.275746876537049,3.94784504442797,-2.0962694288666484,0.03809115852936683,NCT01087762,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-2.6816500179401697,6.140869786050157,-0.4366889563481564,0.6630964001209868,NCT01087762,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),54.21476266222909,7.997792626647654,6.778715727336093,2.144546976477114e-10,NCT01087788,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,2.8047108304105564,2.743717702954777,1.0222301031152348,0.308196085049403,NCT01087788,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-13.782303252986365,4.951388199749947,-2.7835230640333135,0.006017049237469181,NCT01087788,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,12.537626123989313,6.8984860285523775,1.8174460413628306,0.07099662381498613,NCT01087788,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),120.6851289899529,4.837095388519128,24.949917108601934,1.3084872094844555e-91,NCT01126580,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-3.2315304038465262,1.9055692575099001,-1.6958346652114464,0.09050115779787808,NCT01126580,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,2.029943491125376,3.597955707332164,0.5641935744202232,0.5728597259831365,NCT01126580,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,2.160236263354786,4.779163356289296,0.4520113882510319,0.6514446668720276,NCT01126580,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),150.07915013835373,6.460693025844317,23.229574526757617,5.27554067016883e-87,NCT01164501,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-1.3075898787676807,2.314208098289305,-0.5650269220534961,0.5722537603823652,NCT01164501,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,1.7644508589066616,6.006211071378259,0.29377103767047086,0.7690282586625601,NCT01164501,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,1.1036315292163847,7.019658466023195,0.1572201175538984,0.8751210374910863,NCT01164501,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),96.32358862891112,3.4993817366575084,27.525887678923585,4.391660605443379e-108,NCT01191268,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-2.7855633486986706,1.2119846031407513,-2.2983487921217223,0.021888968023522262,NCT01191268,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-3.8839910803735034,2.602142244618137,-1.4926128993933907,0.1360703616604366,NCT01191268,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-9.198839342298184,3.201633411070897,-2.873170710453485,0.004209229104566491,NCT01191268,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),141.26745272721115,11.412210296313585,12.378623339323136,5.87900390202946e-31,NCT01335464,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,3.83301370683479,2.1654175390438772,1.770103750303614,0.07730725523722334,NCT01335464,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-8.706552466491257,7.364551602362268,-1.1822243819567406,0.23766757777074202,NCT01335464,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,17.504258950596824,10.013015179863137,1.748150645551711,0.08103966933903323,NCT01335464,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),163.46690747432743,10.677001098387473,15.310189253330275,2.8553913134046976e-44,NCT01335477,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,0.28007595598303314,2.1877955310639865,0.12801742759151918,0.8981824042020599,NCT01335477,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-3.3883360747992834,7.993165467693553,-0.4239041576824752,0.6718029690802836,NCT01335477,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-0.518248659822,9.67624361201626,-0.053558868565320404,0.9573062537694501,NCT01335477,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),153.63504701731145,6.797993568663919,22.60005771784026,2.732810434302747e-80,NCT01370005,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-4.047044520989338,2.7670560971503013,-1.462581306232734,0.14415839257277285,NCT01370005,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,4.98194012548821,5.692954728998359,0.8751062256145417,0.38190160112301075,NCT01370005,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-4.96704488775046,7.067440161623582,-0.7028067835256204,0.4824762533759719,NCT01370005,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),193.60287414657665,11.075699418209762,17.479968247266676,8.91332276983382e-59,NCT01474512,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-8.764064786320317,2.3371503036821597,-3.74989352311343,1.8875071874429965e-4,NCT01474512,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-6.595891455734183,3.292561114144944,-2.003270775263071,0.04546158826032593,NCT01474512,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-7.0852095317006,5.975225207948128,-1.1857644331591037,0.2360428546338615,NCT01474512,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),158.14446731322002,12.667987774262365,12.483787491058619,2.0388188457348326e-31,NCT01597245,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,0.13396564109589434,2.8887470492060268,0.04637499885381617,0.9630294101488202,NCT01597245,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,2.9302686539554093,3.869581092936493,0.7572573318864675,0.449243376288186,NCT01597245,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-8.599162073928445,6.9549433227543975,-1.236410086304324,0.21687194133361884,NCT01597245,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),80.35906119550114,3.443790000184599,23.334483575129035,5.2548870978019654e-86,NCT01624259,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,1.446061998496073,1.4758372303517162,0.9798248538231094,0.3275708046842418,NCT01624259,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-4.697052576466765,2.69220336453358,-1.7446871355799387,0.08155565751932677,NCT01624259,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,2.9858726624599656,3.39954437584353,0.8783155424229695,0.3801270378431342,NCT01624259,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),181.08435224024132,11.113129743780352,16.294631342857144,2.4900738844100825e-49,NCT01646177,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-8.135583348819171,2.6318481214830345,-3.09120548500147,0.002090306895407884,NCT01646177,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-0.8274312685408998,3.6880138105051556,-0.22435687908326044,0.8225595977724458,NCT01646177,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-8.94561419324187,6.458983589425508,-1.3849879117029207,0.16659513945632093,NCT01646177,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),150.23213143548102,9.123934854909383,16.46571723982055,2.6149070528111195e-46,NCT01691521,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,3.980488783334332,3.6198722159018426,1.0996213528887362,0.2721969597454525,NCT01691521,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,0.671772679045701,5.100152916772657,0.13171618381018943,0.8952788626371635,NCT01691521,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,3.095498655792335,9.279813789593927,0.33357335890333534,0.7388864853916673,NCT01691521,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),83.34658403364372,7.730820388553701,10.781078830527116,4.937564614370085e-22,NCT01719003,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,0.8989845711835233,3.2544905124813415,0.2762289727795534,0.7826315215004992,NCT01719003,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-10.962569492230921,5.175906846041339,-2.117999766671876,0.035297286675842976,NCT01719003,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,4.6268709259358705,7.280179545109313,0.6355435188468826,0.525734510125331,NCT01719003,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),97.03279647951533,5.481672385759364,17.701312601532567,2.5193958842968314e-48,NCT01769378,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-3.381562173972287,2.904049257144499,-1.1644300335653803,0.2451874193473816,NCT01769378,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,7.427758159164261,4.7895729574900345,1.5508184602446815,0.1220136971012372,NCT01769378,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,1.000360672535191,5.664285800843937,0.17660843885846023,0.8599367401623745,NCT01769378,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),123.61261164246662,8.383941373115283,14.743973763802092,8.84323619330228e-39,NCT02172586,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-8.861081145231626,6.52733580635921,-1.3575341315516174,0.17546666696291613,NCT02172586,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-0.5340855706228672,6.2236190142527406,-0.08581591665552715,0.9316607267697845,NCT02172586,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,11.045510333654699,8.897520264194522,1.2414144621961847,0.2152654425592699,NCT02172586,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),129.68317569966058,5.878093317085201,22.06211584336793,6.970026609385195e-72,NCT02175355,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-2.888535203960633,3.488483922730003,-0.8280202139215064,0.40813611181574927,NCT02175355,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,3.9923800855999185,5.1475974548348,0.7755812533185046,0.4384390709270537,NCT02175355,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,7.998882713458239,7.121285137124244,1.1232358428900646,0.26198827180022194,NCT02175355,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),122.24326546269444,8.038442124680955,15.207332909365975,5.888679855269592e-42,NCT02177396,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,0.25265272929940613,2.679131079780097,0.09430398206576135,0.9249124459409936,NCT02177396,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,0.7332984778654892,5.262836666338483,0.139335214895747,0.8892517348914428,NCT02177396,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,2.8347516629133422,7.459973328158423,0.37999487909873425,0.7041403872424166,NCT02177396,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),148.77342730514377,11.115351999471288,13.384499862192426,1.4085620518503423e-33,NCT02177461,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,6.228746929953064,5.472648527385266,1.1381595033527667,0.25579231328904833,NCT02177461,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-4.065017021141992,12.969595183020852,-0.3134266693584785,0.7541336151620457,NCT02177461,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,3.769583809483628,8.901677122114073,0.42346894385991657,0.6721998688451105,NCT02177461,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),257.1397339349856,7.9430071960732205,32.373095930481796,3.170387152424871e-169,NCT02183064,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-0.1261559143065323,2.4781788644501574,-0.05090670254526724,0.9594076610295901,NCT02183064,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,5.043854506418383,5.257955954295301,0.95928047900401,0.3375952926406892,NCT02183064,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-13.675241192217591,8.461628824039794,-1.6161476090000233,0.10630428808733788,NCT02183064,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,(Intercept),100.2328275381784,7.137896758304966,14.042347617532739,2.949822675521094e-32,NCT02242318,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,como_cnt,-3.232796720173367,2.9996586587668634,-1.0777215303231684,0.28236016234615197,NCT02242318,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,age_std,-0.9616005505718763,5.30336075998496,-0.18131909068441412,0.8562871501939848,NCT02242318,age_sex_como_sequence_enrolled,1,sequence_enrolled
oth,age_sex_como_sequence_enrolled,sex,-14.239542135815741,7.136755299932604,-1.9952403490631396,0.04727325963451516,NCT02242318,age_sex_como_sequence_enrolled,1,sequence_enrolled
